"taxon","assembly","segment","species","collectionDate","geographicRegion","organismName_host","subtype","genotype","serotype","lineage","clade","HA_type","NA_type","neighbor","neighbor_ani","n_raw","n_qc"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-370.fa.gz","5","Alphainfluenzavirus influenzae","2022","Europe","Avian","","","H5N3","","EA_nonGsGD","H5","N3","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-371.fa.gz","5","Alphainfluenzavirus influenzae","2018","Europe","Mallard","","","[H8N4; H1N1]","","unassigned","[H8; H1]","[N4; N1]","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-372.fa.gz","5","Alphainfluenzavirus influenzae","2011","Europe","Chicken","","","H8N4","","","H8","N4","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-373.fa.gz","5","Alphainfluenzavirus influenzae","2022","Asia","Avian","","","H11N9","","","H11","N9","","0","2","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-374.fa.gz","5","Alphainfluenzavirus influenzae","2017","Europe","Anser anser","","","H5N5","","2.3.4.4b","H5","N5","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-375.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Avian","","","[H5N8; H5N1]","","[EA_nonGsGD; 2.3.4.4b]","H5","[N8; N1]","","0","3","3"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-376.fa.gz","5","Alphainfluenzavirus influenzae","2021","Europe","Primate","","","H5N8","","EA_nonGsGD","H5","N8","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-377.fa.gz","5","Alphainfluenzavirus influenzae","2009","Europe","Chicken","","","H10N7","","","H1","N7","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-383.fa.gz","5","Alphainfluenzavirus influenzae","2016","Asia","Avian","","","H9N2","","","H9","N2","","0","3","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-385.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Pig","","","H1N1","","unassigned","H1","N1","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-386.fa.gz","5","Alphainfluenzavirus influenzae","2022 - 2023","Europe","Pig","","","[H1N1; H1N2]","seasonal","unassigned","H1","[N1; N2]","","0","6","6"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-387.fa.gz","5","Alphainfluenzavirus influenzae","2021 - 2023","Europe","[Pig; Human]","","","[H1N2; H1N1]","","unassigned","H1","[N2; N1]","Alphainfluenzavirus-5-62","97","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-390.fa.gz","5","Alphainfluenzavirus influenzae","2021","Asia","Avian","","","H5N1","","2.3.2.1a","H5","N1","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-391.fa.gz","5","Alphainfluenzavirus influenzae","2021","Europe","Cygnus olor","","","H5N1","","2.3.4.4b","H5","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-393.fa.gz","5","Alphainfluenzavirus influenzae","2018","Europe","Cygnus olor","","","H9N2","","","H9","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-394.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Swine","","","H1N2","","unassigned","H1","N2","","0","3","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-395.fa.gz","5","Alphainfluenzavirus influenzae","2020","Europe","Human","","","H1N1","","unassigned","H1","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-399.fa.gz","5","Alphainfluenzavirus influenzae","2014","Europe","Chicken","","","H5N2","","Am_nonGsGD","H5","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-402.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Pig","","","H1N2","","unassigned","H1","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-405.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Avian","","","H5N1","","EA_nonGsGD","H5","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-406.fa.gz","5","Alphainfluenzavirus influenzae","2019 - 2020","Europe","Swine","","","H1N1","","unassigned","H1","N1","[Alphainfluenzavirus-5-38; Alphainfluenzavirus-5-34]","97","5","5"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-407.fa.gz","5","Alphainfluenzavirus influenzae","2019","Europe","Swine","","","H1N1","","unassigned","H1","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-408.fa.gz","5","Alphainfluenzavirus influenzae","2019 - 2020","Europe","Swine","","","H1N1","","unassigned","H1","N1","","0","5","5"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-409.fa.gz","5","Alphainfluenzavirus influenzae","2019","Europe","Swine","","","[H1N2; H1N1]","","unassigned","H1","[N2; N1]","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-410.fa.gz","5","Alphainfluenzavirus influenzae","2019 - 2020","Europe","Swine","","","H1N1","","[6B.1A.5a; unassigned]","H1","N1","","0","4","4"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-411.fa.gz","5","Alphainfluenzavirus influenzae","2019","Europe","Swine","","","H1N1","","unassigned","H1","N1","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-412.fa.gz","5","Alphainfluenzavirus influenzae","2019","Europe","Swine","","","H1N1","","unassigned","H1","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-413.fa.gz","5","Alphainfluenzavirus influenzae","2019 - 2020","Europe","Swine","","","H1N1","","unassigned","H1","N1","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-414.fa.gz","5","Alphainfluenzavirus influenzae","2020","Europe","Swine","","","H1N1","","unassigned","H1","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-416.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Pig","","","H1N1","","unassigned","H1","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-417.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Pig","","","H1N1","","unassigned","H1","N1","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-418.fa.gz","5","Alphainfluenzavirus influenzae","2023","Europe","Pig","","","H1N1","","unassigned","H1","N1","","0","6","4"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-66.fa.gz","5","Alphainfluenzavirus influenzae","2021","North America","[Sus scrofa scrofa; Swine; Human]","","","[H1N2; H1N1]","","[unassigned; 6B.1]","H1","[N2; N1]","","0","18","4"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-430.fa.gz","5","Alphainfluenzavirus influenzae","2022","Asia","Duck","","","H4N6","","","H4","N6","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-433.fa.gz","5","Alphainfluenzavirus influenzae","2000","North America","Gallus gallus","","","H6N2","","","","","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-435.fa.gz","5","Alphainfluenzavirus influenzae","2015","Africa","Chicken","","","H9N2","","","H9","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-436.fa.gz","5","Alphainfluenzavirus influenzae","1992","North America","Meleagris gallopavo","","","H5N2","","","","","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-437.fa.gz","5","Alphainfluenzavirus influenzae","2017","Europe","Duck","","","H5N8","","2.3.4.4b","H5","N8","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-5-438.fa.gz","5","Alphainfluenzavirus influenzae","2011","Asia","Gallus gallus","","","H3N8","","unassigned","H3","N8","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-69.fa.gz","6","Alphainfluenzavirus influenzae","2011","Asia","Gallus gallus","","","H6N2","","","H6","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-14.fa.gz","6","Alphainfluenzavirus influenzae","1905 - 2024","[Europe; South America; Asia; Oceania; North America; Africa]","Human","","","[H3N2; H1N2]","","[3C.2a1b.2a.2b; 3C.2a1b.2a.2a; 3C.2a1b.2a.2a.1; 3C.2a1b.2a.2a.3; 3C.2a1b.2a.1; 3C.2a1b.2a.2c; 3C.2a1b.2a.2a.3a.1; 3C.2a1b.2a.2a.1b; 3C.2a1b.2b; unassigned; 3C.2a1b.2a.2a.3b; 3C.2a1b.2a.2; 3C.2a1b.2a.2a.1a; 3C.2a1b.2a.2a.2; 3C.2a1b.1a; 3C.2a1b.2; 3C.2a2; 3C.2a1b.2a; 3C.2a1b.1b; 3C.2a1b.1; 3C.2a1b.2a.2a.3a; 3C.2a1; 3C.3a; 3C.2a1b.2a.2d; 3C.2a1b.2a.1a; 3C.2a4; 6B.1A.5a; 3C.2; 3C.3a1]","[H3; H1]","N2","","0","19853","9622"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-28.fa.gz","6","Alphainfluenzavirus influenzae","2015 - 2020","[Asia; Europe; Oceania; North America; South America; Africa]","[Human; Swine]","","","[H1N1; A]","pdm09","[6B.1; 6B.2; 6B.1A.7; 6B.1A; 6B.1A.6; 6B.1A.5b; 6B.1A.2; 6B.1A.1; 6B.1A.3; unassigned; 6B.1A.5a; 3C.3a1]","H1","N1","Alphainfluenzavirus-6-25","98","7243","4582"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-40.fa.gz","6","Alphainfluenzavirus influenzae","2009 - 2017","[Asia; Europe; North America; South America; Africa]","[Human; Swine]","","","H1N1","pdm09","[6B.2; 6B.1; unassigned]","H1","N1","","0","550","346"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-25.fa.gz","6","Alphainfluenzavirus influenzae","2017 - 2021","[Europe; North America; South America; Africa; Asia; Oceania]","[Human; Swine]","","","H1N1","pdm09","[6B.1A.5a.1; 6B.1A.5b; 6B.1A.5a.2; 6B.1A.7; 6B.1; 6B.1A; 6B.1A.5a; unassigned; 6B.1A.2]","H1","N1","Alphainfluenzavirus-6-28","98","575","375"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-32.fa.gz","6","Alphainfluenzavirus influenzae","2003 - 2024","[Europe; Asia; North America; South America; Africa; Oceania]","[Human; Sus scrofa domesticus; Swine; Chicken; Avian]","","","[H1N1; H5N1]","pdm09","[6B.1A.5a.2a; 6B.1A.5a.2a.1; 6B.1A.5a.1; unassigned; EA_nonGsGD]","[H1; H5]","N1","Alphainfluenzavirus-6-28","97","7825","4382"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-71.fa.gz","6","Alphainfluenzavirus influenzae","2011","Europe","Equine","","","H3N8","","","H3","N8","Alphainfluenzavirus-6-371","97","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-23.fa.gz","6","Alphainfluenzavirus influenzae","2020 - 2024","[Europe; North America; Africa; Asia]","[Gallus gallus domesticus; Avian; Haliaeetus leucocephalus; Sterna hirundo; Duck; Anas platyrhynchos var. domesticus; Wild bird; Anser caerulescens; Other avian; Chroicocephalus ridibundus; Other mammals; Seal; Greylag goose; Chicken; Pigeon; Buteo buteo; Anser anser; Cygnus olor; Calidris alba; Buteo jamaicensis; Larus smithsonianus; Crow; Cormorant; Somateria mollissima; Larus marinus; Falco peregrinus; Turkey; Branta leucopsis; Environment; Goose; Whooper swan; Domestic goose; Branta canadensis; Pheasant; Human; Meleagris gallopavo; Guinea fowl; Anas platyrhynchos; White-fronted goose; Larus argentatus; Halietus albicilla; Herring gull; Larus ridibundus; Larus melanocephalus; Gallus gallus; Larus fuscus; Phasianus colchicus; Canine; mammals; Falco tinnunculus; Calidris canutus; Accipiter gentilis; Circus aeruginosus; Swan; Sterna sandvicensis; Animal; Anas strepera; Anser anser domesticus; Wild waterfowl; Cygnus melancoryphus; Black-headed gull; Podiceps cristatus; Eurasian curlew; Gull; Mareca penelope; Common teal; Branta bernicla; Anas platyrhynchos f. domestica; Tadorna tadorna; Feces; Larus; Accipiter nisus; Larus canus; Eagle; Guineafowl; Falcon; Anser albifrons; Sterna paradisaea; Phasianus; Surface swab; Wild birds]","","","H5N1","","2.3.4.4b","H5","N1","Alphainfluenzavirus-6-229","97","2453","1395"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-72.fa.gz","6","Alphainfluenzavirus influenzae","2022 - 2023","Asia","[Goose; Avian; Duck]","","","[H9N2; H5N2; H6N2; H1N2]","","[EA_nonGsGD; unassigned]","[H9; H5; H6; H1]","N2","","0","7","6"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-398.fa.gz","6","Alphainfluenzavirus influenzae","2013 - 2014","Asia","Human","","","H5N1","","1.1.2","H5","N1","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-73.fa.gz","6","Alphainfluenzavirus influenzae","2011","Asia","Gallus gallus","","","H4N6","","","H4","N6","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-74.fa.gz","6","Alphainfluenzavirus influenzae","2011","Europe","Equine","","","H3N8","","","H3","N8","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-215.fa.gz","6","Alphainfluenzavirus influenzae","2021 - 2022","[Europe; Africa]","[Turkey; Duck]","","","H5N1","","[EA_nonGsGD; 2.3.4.4b]","H5","N1","","0","5","5"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-417.fa.gz","6","Alphainfluenzavirus influenzae","2020 - 2021","Asia","Swine","","","H1N1","","unassigned","H1","N1","","0","3","3"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-427.fa.gz","6","Alphainfluenzavirus influenzae","2015","Africa","Other avian","","","[H10N8; H1N8]","","unassigned","H1","N8","Alphainfluenzavirus-6-371","97","10","10"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-465.fa.gz","6","Alphainfluenzavirus influenzae","2021","Africa","Duck","","","H11N6","","","H11","N6","Alphainfluenzavirus-6-442","96","4","4"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-493.fa.gz","6","Alphainfluenzavirus influenzae","2023","Europe","Larus argentatus","","","H13N6","","","H13","N6","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-4.fa.gz","6","Alphainfluenzavirus influenzae","2022 - 2023","[Europe; North America; South America; Asia; Africa]","[Human; Swine]","","","H3N2","","3C.2a1b.2a.2b","H3","N2","","0","451","331"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-54.fa.gz","6","Alphainfluenzavirus influenzae","2006","North America","Sus scrofa","","","H2N3","","","","","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-221.fa.gz","6","Alphainfluenzavirus influenzae","2001 - 2023","[North America; Asia]","[Canine; Feline]","","","H3N2","","[3C.2a1b.1; unassigned]","H3","N2","","0","46","27"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-510.fa.gz","6","Alphainfluenzavirus influenzae","2021","Europe","Swine","","","H1N2","","unassigned","H1","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-38.fa.gz","6","Alphainfluenzavirus influenzae","2013 - 2015","Asia","[Chicken; Duck]","","","H9N2","","","H9","N2","","0","10","9"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-511.fa.gz","6","Alphainfluenzavirus influenzae","2000","Asia","[Sus scrofa; Gallus gallus]","","","H9N2","","","","","","0","3","3"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-240.fa.gz","6","Alphainfluenzavirus influenzae","2013 - 2014","Asia","Chicken","","","H9N2","","","H9","N2","","0","7","7"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-512.fa.gz","6","Alphainfluenzavirus influenzae","2018","South America","Swine","","","H1N2","","unassigned","H1","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-513.fa.gz","6","Alphainfluenzavirus influenzae","2013","Asia","Chicken","","","H9N2","","","H9","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-247.fa.gz","6","Alphainfluenzavirus influenzae","2013","Asia","Chicken","","","H9N2","","","H9","N2","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-516.fa.gz","6","Alphainfluenzavirus influenzae","2018","Oceania","Human","","","H3N2","","3C.3a","H3","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-235.fa.gz","6","Alphainfluenzavirus influenzae","","North America","","","","H3N2","","","","","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-236.fa.gz","6","Alphainfluenzavirus influenzae","2015","South America","Swine","","","H1N2","","unassigned","H1","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-78.fa.gz","6","Alphainfluenzavirus influenzae","2018 - 2019","Asia","[Gallus gallus domesticus; Anas platyrhynchos f. domestica; Avian]","","","H9N2","","","H9","N2","","0","15","10"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-237.fa.gz","6","Alphainfluenzavirus influenzae","2020","South America","Human","","","H1N2","","6B.1","H1","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-80.fa.gz","6","Alphainfluenzavirus influenzae","2018 - 2019","Asia","[Gallus gallus domesticus; Avian]","","","H9N2","","","H9","N2","","0","13","12"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-238.fa.gz","6","Alphainfluenzavirus influenzae","2014","South America","Swine","","","H3N2","","unassigned","H3","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-108.fa.gz","6","Alphainfluenzavirus influenzae","2021 - 2022","Europe","[Pheasant; Anas platyrhynchos]","","","[H9N2; H3N2]","","unassigned","[H9; H3]","N2","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-239.fa.gz","6","Alphainfluenzavirus influenzae","2016","Asia","Chicken","","","H9N2","","","H9","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-39.fa.gz","6","Alphainfluenzavirus influenzae","2013 - 2014","Asia","Chicken","","","H9N2","","","H9","N2","Alphainfluenzavirus-6-100","97","4","4"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-15.fa.gz","6","Alphainfluenzavirus influenzae","2018 - 2019","Asia","[Gallus gallus domesticus; Avian]","","","H9N2","","","H9","N2","","0","10","8"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-250.fa.gz","6","Alphainfluenzavirus influenzae","2019 - 2020","Asia","[Gallus gallus domesticus; Anas platyrhynchos f. domestica; Chicken]","","","H9N2","","","H9","N2","","0","4","4"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-244.fa.gz","6","Alphainfluenzavirus influenzae","","Europe","","","","H2N2","","","","","","0","2","2"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-245.fa.gz","6","Alphainfluenzavirus influenzae","","","","","","H2N2","","","","","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-534.fa.gz","6","Alphainfluenzavirus influenzae","2013","Asia","Chicken","","","H9N2","","","H9","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-246.fa.gz","6","Alphainfluenzavirus influenzae","2013 - 2015","Asia","[Chicken; Duck]","","","H9N2","","","H9","N2","","0","25","23"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-248.fa.gz","6","Alphainfluenzavirus influenzae","2014 - 2017","Asia","[Chicken; Duck]","","","H9N2","","","H9","N2","","0","8","7"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-249.fa.gz","6","Alphainfluenzavirus influenzae","2016 - 2018","[Europe; Asia]","[Gallus gallus; Chicken]","","","H9N2","","","H9","N2","","0","5","5"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-535.fa.gz","6","Alphainfluenzavirus influenzae","2017","Asia","Chicken","","","H9N2","","","H9","N2","","0","1","1"
"Alphainfluenzavirus","references/Alphainfluenzavirus-6-81.fa.gz","6","Alphainfluenzavirus influenzae","2014 - 2017","Europe","[Gallus gallus domesticus; Duck; Chicken; Cygnus olor; Swan]","","","[H5N2; H6N2]","","[2.3.4.4b; EA_nonGsGD]","[H5; H6]","N2","[Alphainfluenzavirus-6-393; Alphainfluenzavirus-6-389]","97","10","5"
